KOEN1
128
411
<CIRCLE 251 101 1.78381 0 0.000299521>; 0 0 31 121 20 1 1 0 0 0 0 93 64 7 12 3 20 0 0 2 8 15 14 19 58 0 0 0 0 0 10 121 0 0 17 45 9 50 85 13 0 0 0 18 12 38 121 94 58 0 0 1 43 104 73 48 121 0 0 0 1 2 2 121 3 2 0 0 0 11 70 28 4 7 15 45 43 14 79 55 88 0 2 71 121 31 13 34 121 0 0 0 2 0 0 61 1 22 23 2 2 0 3 2 0 4 17 40 81 1 0 0 118 0 0 42 87 0 0 45 121 0 0 0 0 0 0 57;
<CIRCLE 68 91 2.52269 0 0.000296142>; 0 0 0 2 0 0 0 0 0 1 13 7 0 0 0 0 0 6 13 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 12 17 0 0 0 7 33 105 142 87 0 0 0 81 142 99 25 4 0 0 0 9 9 14 13 0 0 0 0 0 0 1 6 51 2 0 0 40 28 18 70 142 62 4 4 142 142 48 33 43 17 6 12 18 22 127 142 1 0 2 3 0 0 27 21 17 2 0 0 6 0 28 21 142 125 23 7 47 29 23 21 24 63 58 34 2 6 45 62 7 17 59 39;
<CIRCLE 102 83 3 0 0.000287141>; 0 0 0 2 0 0 0 0 0 0 15 10 0 0 0 0 0 5 35 2 0 0 0 0 0 3 15 0 0 0 0 0 0 0 1 15 10 0 0 0 0 1 87 145 75 0 0 0 0 67 145 54 8 0 0 0 0 48 145 1 0 0 0 0 0 0 65 100 16 0 0 0 0 0 28 145 145 9 2 0 0 22 126 41 62 17 33 0 0 21 145 3 0 6 30 0 0 0 69 74 1 3 29 19 0 0 12 43 36 65 59 6 0 0 0 0 11 33 145 32 0 0 0 0 0 49 145 3;
<CIRCLE 266 149 1.78381 0 0.000277833>; 6 1 0 3 9 0 0 2 0 0 0 64 126 0 0 0 103 0 0 33 112 0 0 47 70 0 0 32 67 0 0 33 3 1 0 7 27 1 0 0 2 0 0 64 126 32 14 5 114 3 3 28 84 15 32 81 40 3 8 126 62 0 0 12 10 3 0 0 15 9 2 2 0 0 0 3 73 108 94 5 7 0 0 11 94 99 126 42 1 0 1 66 126 52 1 2 4 0 0 0 0 1 1 6 0 0 0 0 1 11 15 0 0 0 0 0 93 69 12 0 0 0 0 0 126 118 0 0;
<CIRCLE 142 167 2.12132 0 0.000276497>; 0 2 135 22 0 0 12 0 0 0 135 45 0 1 15 1 0 3 135 44 0 3 13 0 0 7 128 11 0 0 2 1 6 5 71 22 0 0 0 36 13 3 50 12 0 7 80 135 0 2 25 7 0 83 135 20 0 2 16 4 0 29 135 0 4 0 0 1 0 0 9 135 11 0 0 0 0 2 28 135 0 0 0 0 0 50 134 25 0 0 0 0 0 24 135 0 7 9 12 0 0 0 15 135 2 3 40 0 0 0 1 48 0 1 47 0 0 0 2 1 0 0 38 0 0 0 4 0;
<CIRCLE 103 84 4.24264 0 0.000275669>; 0 0 0 1 0 0 0 0 0 0 13 8 0 0 0 0 0 3 29 1 0 0 0 0 0 1 16 0 0 0 0 0 0 2 7 23 6 0 0 0 0 1 90 143 48 0 0 0 0 48 143 51 6 0 0 0 0 34 143 0 0 0 0 0 0 13 86 111 5 0 2 0 0 0 35 143 123 35 27 0 0 14 139 40 30 41 131 2 2 28 143 2 0 30 87 1 0 3 41 44 1 2 22 8 0 0 62 26 10 36 49 4 0 5 73 3 1 24 123 9 0 18 26 0 0 45 115 0;
<CIRCLE 142 166 1.78381 0 0.000261639>; 0 6 137 16 0 0 9 0 0 0 137 54 0 1 12 1 0 4 137 52 0 2 10 0 1 9 119 16 0 0 1 0 6 8 66 6 0 0 0 28 12 1 36 14 0 9 89 133 1 3 17 6 0 88 137 16 2 6 7 5 1 30 109 1 9 0 0 0 0 0 1 137 21 0 0 0 0 4 37 137 0 0 0 0 0 79 137 25 0 0 0 0 0 45 137 0 1 0 1 0 0 0 11 137 1 0 5 0 0 0 2 68 0 0 5 0 0 1 5 4 0 0 4 0 0 2 12 0;
<CIRCLE 102 82 2.52269 0 0.000253395>; 0 0 0 2 0 0 0 0 0 0 14 8 0 0 0 0 0 4 30 1 0 0 0 0 0 2 12 0 0 0 0 0 0 0 1 14 13 0 0 0 0 2 102 144 66 0 0 0 0 73 144 46 5 0 0 0 0 60 144 0 0 0 0 0 0 0 31 77 34 0 0 0 0 1 24 144 144 3 0 0 0 34 144 38 60 5 2 0 0 35 144 2 0 0 3 0 0 0 97 106 6 2 17 8 0 0 15 75 84 46 29 2 0 0 0 5 28 31 123 16 0 0 4 0 0 27 126 3;
<CIRCLE 251 100 1.78381 0 0.000241151>; 0 0 23 114 26 0 1 0 0 0 0 100 86 4 5 0 16 0 0 3 13 8 7 14 39 0 0 0 0 0 14 120 0 1 27 75 12 42 59 8 0 0 0 32 13 33 120 74 51 0 0 0 22 91 71 48 120 0 0 0 0 1 2 120 2 1 0 0 0 22 93 30 3 5 10 31 37 22 119 78 83 0 1 52 120 52 24 32 120 0 0 0 3 1 0 60 1 17 15 1 2 0 6 5 1 4 16 47 72 1 0 1 105 0 1 55 89 0 0 43 120 0 0 0 0 0 0 60;
<CIRCLE 266 88 2.52269 0 0.000239381>; 4 23 72 68 15 1 0 0 120 127 9 9 0 0 0 0 53 76 5 13 13 6 2 0 5 5 15 23 13 20 33 4 8 6 7 5 48 4 2 8 105 111 1 0 0 0 26 52 127 127 0 1 2 3 13 26 19 30 5 3 5 8 30 9 40 0 0 7 24 7 16 103 50 4 0 0 0 7 127 127 67 14 0 0 4 38 127 75 16 22 2 2 14 31 6 3 119 0 0 5 23 41 43 90 127 0 0 0 6 5 13 125 2 0 1 13 40 32 22 5 3 1 0 2 15 46 5 2;
