KOEN1
128
216
<CIRCLE 9 195 1.06066 0 0.00022366>; 110 34 6 16 5 0 9 11 0 3 11 76 22 10 10 0 0 25 58 21 3 5 1 0 0 44 46 0 0 0 0 0 23 6 2 3 2 5 136 39 0 1 2 23 48 106 136 2 0 17 39 55 131 77 19 0 0 56 104 11 6 0 0 0 0 0 62 60 0 6 90 2 0 0 67 136 79 33 56 0 0 2 8 136 136 18 3 1 2 13 29 10 9 0 1 9 0 0 51 122 22 0 0 0 0 0 67 136 11 0 0 0 0 1 8 71 11 0 0 0 4 3 0 0 0 0 0 3;
<CIRCLE 8 195 1.5 0 0.000179002>; 136 15 0 0 0 0 4 16 108 22 4 41 20 8 2 9 1 34 55 31 9 2 0 0 0 35 60 10 1 0 0 0 51 5 0 0 0 0 136 78 36 13 4 34 28 65 136 38 0 22 57 67 118 84 32 0 0 45 136 14 5 0 0 0 0 0 56 35 2 1 92 6 0 0 95 136 45 25 93 3 0 2 26 136 136 25 8 0 14 8 40 11 10 0 0 8 0 0 20 20 4 0 0 0 0 0 25 111 16 0 0 0 0 0 7 54 2 0 0 0 7 0 0 0 0 0 0 2;
<CIRCLE 243 160 6 0 0.000125559>; 0 1 2 1 0 10 25 0 0 0 12 10 0 18 34 0 1 7 15 4 0 9 34 8 1 1 0 0 0 0 11 7 0 3 147 94 0 1 2 0 12 26 147 147 1 2 3 0 88 147 126 26 0 0 1 2 11 35 8 0 0 0 1 2 0 2 147 119 6 0 0 0 99 19 119 98 18 0 0 4 147 66 19 4 0 0 0 14 25 20 6 0 0 0 0 0 2 3 3 11 14 10 7 6 96 12 1 20 22 1 0 0 147 52 1 0 0 0 0 1 12 18 3 0 0 0 0 0;
<CIRCLE 244 158 6 0 0.000121168>; 0 0 1 0 0 12 29 0 0 0 6 5 0 20 38 0 1 3 7 2 0 9 39 9 0 0 0 0 0 0 11 6 0 3 142 77 0 1 4 0 9 27 142 142 1 3 5 0 64 142 110 20 0 1 3 3 7 26 6 0 0 0 2 2 0 1 142 134 6 0 0 0 108 27 142 114 14 0 0 5 142 85 26 4 0 0 0 13 18 21 7 0 0 0 0 0 1 3 6 14 14 8 5 4 116 12 1 19 20 1 0 1 142 48 1 0 0 0 0 2 10 14 3 0 0 0 0 0;
<CIRCLE 151 149 5.04538 0 0.000120318>; 1 1 13 1 0 0 12 7 57 23 17 0 0 0 4 43 24 15 2 0 0 0 18 46 0 0 0 0 0 0 27 17 0 1 138 36 0 0 1 1 36 138 138 19 0 0 5 9 129 138 46 0 0 0 5 14 8 16 11 0 0 0 13 9 0 1 87 10 0 0 135 64 35 26 64 6 0 0 138 116 138 138 12 1 0 0 26 65 38 62 23 0 0 0 2 3 1 2 15 8 1 1 95 37 0 0 17 4 0 0 77 45 54 38 7 4 0 0 35 41 37 56 42 5 0 0 0 5;
<CIRCLE 6 195 2.52269 0 0.000114517>; 4 0 0 0 0 0 0 3 126 3 0 2 0 0 32 126 31 23 29 11 0 0 94 126 4 13 25 73 86 10 53 41 3 0 0 0 0 0 11 5 126 7 2 19 15 23 126 126 24 30 100 99 108 49 34 17 1 24 126 102 51 1 1 0 0 0 1 1 0 0 5 0 0 0 28 126 36 15 95 19 3 2 24 126 126 23 16 2 17 8 46 32 8 3 17 16 0 0 0 0 0 0 0 0 0 0 0 8 3 0 0 0 0 0 0 9 3 0 0 0 1 0 0 0 0 0 0 1;
<CIRCLE 241 164 8.48528 0 0.000113737>; 0 0 3 3 0 17 52 0 0 0 16 10 1 28 63 0 0 7 13 3 0 10 67 3 0 0 0 0 0 0 11 1 0 0 141 141 1 3 4 0 11 32 141 141 0 3 4 0 64 141 132 18 0 1 4 0 3 16 7 0 0 0 1 0 0 0 115 141 32 1 0 1 94 32 129 95 13 1 0 0 141 96 21 3 0 0 0 0 13 12 2 0 0 0 0 0 0 0 0 18 34 2 1 2 47 5 0 3 18 2 0 0 141 21 0 0 0 0 0 0 5 3 0 0 0 0 0 0;
<CIRCLE 20 179 1.5 0 0.000104177>; 1 8 45 0 0 0 1 2 4 15 49 0 0 0 10 9 21 15 41 0 0 0 10 10 33 13 18 0 0 0 0 4 2 2 0 0 0 0 131 104 2 1 0 1 8 15 131 131 10 1 0 8 74 83 131 25 22 10 4 0 10 5 2 4 9 6 3 0 0 0 131 131 2 2 6 81 81 15 131 88 7 0 0 128 131 33 29 7 9 1 0 4 16 2 7 14 8 36 42 5 0 0 0 8 0 3 27 110 96 0 0 0 14 4 0 64 131 4 0 0 15 7 1 5 3 0 0 1;
<CIRCLE 245 156 5.04538 0 0.000100546>; 0 0 0 0 0 9 24 0 0 0 4 4 0 17 30 0 0 2 6 1 0 11 26 10 0 0 0 0 0 0 10 11 0 3 139 66 0 2 5 0 9 25 139 139 1 4 3 0 60 139 107 21 0 2 2 3 10 31 5 0 0 0 2 5 0 0 139 139 6 1 0 0 107 33 139 127 15 0 0 7 139 96 26 5 0 0 0 19 17 38 12 0 0 0 0 2 0 0 7 18 16 2 0 0 134 5 0 12 22 0 0 4 139 25 0 0 0 0 0 10 16 12 0 0 0 0 0 1;
<CIRCLE 152 147 4.24264 0 9.84691e-05>; 5 2 13 1 0 0 7 9 67 29 12 0 0 0 1 40 19 14 1 0 0 0 15 39 0 0 0 0 0 0 22 16 1 5 139 34 0 0 0 0 33 139 139 10 0 0 0 2 104 139 34 0 0 0 3 8 9 14 6 0 0 0 13 10 0 1 112 13 0 0 86 40 57 52 82 5 0 0 118 102 139 139 8 0 0 0 12 55 32 65 22 0 0 0 0 1 0 0 10 1 0 0 120 52 2 0 13 6 0 0 98 57 75 63 8 4 0 0 20 34 63 68 16 0 0 0 0 4;
