KOEN1
128
480
<CIRCLE 29 38 5.04538 0 0.000184912>; 0 0 0 0 18 1 0 0 0 0 0 1 148 94 14 0 0 0 2 0 34 60 148 1 0 0 2 0 0 17 148 2 0 0 0 2 19 0 0 0 0 0 27 116 148 26 3 0 0 3 148 57 33 15 42 1 3 31 148 2 0 1 47 3 0 0 0 0 29 0 0 0 0 0 8 47 148 64 4 0 0 2 81 25 74 58 52 4 17 20 58 1 2 6 23 36 0 0 0 0 20 0 0 0 0 0 0 3 148 32 1 0 0 0 2 2 68 40 45 2 5 2 4 0 0 4 40 30;
<CIRCLE 28 37 3.56762 0 0.000170235>; 0 0 0 0 24 3 0 0 0 0 0 5 154 79 8 0 0 0 7 3 21 45 103 2 0 0 8 0 0 6 111 3 0 0 0 5 30 0 0 0 0 0 29 151 154 14 1 0 0 7 154 69 23 7 18 0 0 5 154 5 0 0 18 1 0 0 0 2 53 1 0 0 0 0 9 63 154 42 3 0 0 2 94 34 72 29 47 6 1 4 91 1 0 5 37 5 0 0 0 0 37 1 0 0 0 0 0 2 154 63 4 0 0 0 0 10 64 53 54 2 3 0 0 2 8 9 45 8;
<CIRCLE 211 117 1.5 0 0.000155241>; 0 5 20 0 0 1 39 18 45 3 15 0 0 1 17 109 20 0 1 7 9 6 69 117 0 0 0 31 117 31 34 14 2 2 0 11 38 22 69 75 117 60 20 17 24 9 14 66 47 25 95 117 9 1 4 56 1 2 24 117 101 16 3 1 7 2 3 106 117 10 12 42 23 92 102 66 59 1 0 0 15 42 117 117 0 0 0 0 49 51 24 25 5 33 7 2 2 0 12 117 53 0 0 0 0 2 15 35 23 0 0 0 20 8 15 5 0 0 0 0 78 35 0 0 0 2 0 3;
<CIRCLE 26 36 2.12132 0 0.000148808>; 0 0 0 1 15 3 0 0 0 0 1 22 122 49 4 0 0 2 32 19 22 25 59 1 0 5 30 2 0 2 66 2 0 0 0 7 29 0 0 0 0 0 18 163 163 0 0 0 0 7 163 101 28 0 0 0 0 15 163 4 0 0 0 0 0 0 0 1 54 1 0 0 0 0 5 66 163 2 0 0 0 1 89 47 111 0 0 0 0 1 108 2 0 0 2 1 0 0 0 0 43 0 0 0 0 0 0 0 163 35 1 0 0 0 0 0 93 30 41 3 0 0 0 0 0 2 47 15;
<CIRCLE 31 37 6 0 0.000146493>; 0 0 0 0 28 2 0 0 0 0 0 0 148 94 15 0 0 0 0 0 33 63 138 0 0 0 0 0 0 13 144 6 0 0 0 3 29 1 0 0 0 0 25 104 148 52 9 0 0 9 148 43 25 27 85 0 1 27 126 7 1 4 95 5 1 0 0 1 41 1 0 0 0 0 12 60 148 69 2 0 2 9 97 26 55 53 41 14 9 23 69 5 2 13 18 35 0 0 0 0 29 0 0 0 0 0 0 5 148 31 1 0 0 1 5 3 55 31 39 9 2 2 8 4 6 10 20 26;
<CIRCLE 27 36 2.52269 0 0.000145647>; 0 0 0 1 18 4 0 0 0 0 2 17 137 58 12 0 0 3 25 12 15 21 90 2 0 4 18 5 0 3 83 3 0 0 0 7 29 0 0 0 0 0 35 161 161 6 0 0 0 13 161 62 17 1 6 0 0 9 161 12 0 0 5 0 0 0 0 2 57 1 0 0 0 0 13 66 161 4 0 0 0 1 108 29 72 2 4 1 0 0 109 2 0 0 12 4 0 0 0 0 44 1 0 0 0 0 0 0 161 62 9 0 0 0 0 1 47 33 86 10 0 0 0 2 4 8 54 14;
<CIRCLE 25 35 1.26134 0 0.000125931>; 0 0 0 2 7 0 0 0 0 0 2 26 137 5 0 0 0 12 56 26 51 15 9 0 0 5 81 2 0 1 15 1 0 0 0 5 22 0 0 0 0 0 26 158 163 3 0 0 0 3 163 80 35 16 9 0 0 4 163 0 0 2 19 1 0 0 0 1 45 2 1 0 0 0 9 75 163 1 0 0 1 6 106 50 97 0 0 0 0 3 120 4 1 0 0 0 0 0 0 0 38 1 0 1 0 0 0 1 163 3 0 0 1 1 0 1 111 1 0 0 0 0 0 1 3 0 0 0;
<CIRCLE 211 118 1.06066 0 0.000117101>; 7 2 0 3 13 15 49 17 118 7 0 1 2 2 5 112 37 5 14 21 0 0 6 99 0 0 15 109 52 2 5 9 12 21 2 58 118 17 17 6 118 118 39 20 9 0 0 8 31 31 118 118 0 0 0 3 8 13 91 118 9 1 2 0 1 14 6 104 118 0 0 0 16 109 114 28 9 0 0 0 1 17 118 118 0 0 0 0 46 60 36 26 0 0 1 0 0 0 1 82 72 0 0 0 0 3 20 10 7 0 0 0 1 3 18 5 0 0 0 0 44 18 1 0 0 0 0 0;
<CIRCLE 34 24 20.1815 0 0.00011454>; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 174 50 1 0 0 0 0 9 106 94 51 6 2 0 0 0 1 14 109 47 0 0 0 0 0 0 0 0 0 0 0 15 174 44 1 0 11 1 1 30 174 83 59 49 51 13 17 2 5 33 102 153 0 0 0 0 0 0 0 0 0 0 0 0 174 33 0 0 5 3 7 4 174 51 17 21 15 32 89 13 6 19 12 23;
<CIRCLE 34 24 7.13524 0 0.00011454>; 0 0 0 0 14 0 0 0 0 0 0 0 91 16 1 0 0 0 0 0 11 14 14 0 1 0 0 0 0 1 12 3 0 0 0 0 57 7 0 0 0 0 3 13 154 154 29 0 0 2 17 5 26 84 154 1 1 1 7 6 7 20 154 12 0 0 0 7 58 2 0 0 0 0 35 145 154 44 6 0 2 35 154 50 28 20 51 7 1 21 122 42 14 11 42 4 0 0 0 0 54 2 0 0 0 0 2 14 154 71 4 0 3 7 16 6 43 42 49 30 2 5 14 4 10 31 21 18;
