KOEN1
128
681
<CIRCLE 134 136 1.78381 0 9.6254e-05>; 2 4 0 7 140 8 0 0 17 32 5 2 5 0 3 7 15 27 24 0 0 0 15 8 5 24 50 0 0 0 13 1 10 1 0 20 140 1 0 4 81 7 2 1 10 0 49 114 9 4 8 0 0 2 140 59 0 1 15 1 0 2 140 5 26 0 0 38 121 2 0 1 140 7 0 1 5 0 7 43 71 4 13 64 3 3 63 26 0 0 89 101 0 3 54 0 20 2 2 9 92 3 0 0 140 21 1 10 9 0 0 0 46 10 21 140 40 0 0 0 0 0 65 129 2 0 0 0;
<CIRCLE 135 137 3 0 9.27838e-05>; 2 2 0 3 127 61 1 0 17 10 1 3 54 23 12 25 24 27 11 0 0 0 38 45 1 8 27 9 3 18 58 7 3 1 0 42 127 4 1 1 71 8 0 13 96 2 36 101 19 19 19 14 1 6 127 55 0 11 51 13 1 8 127 5 7 5 44 83 122 0 0 0 127 31 10 39 55 0 7 36 41 13 100 127 16 5 43 18 0 37 127 48 0 2 30 2 24 19 36 16 28 1 0 3 105 41 9 39 44 1 0 0 19 9 17 115 76 0 0 5 17 7 22 8 1 0 31 34;
<CIRCLE 174 137 2.52269 0 8.63781e-05>; 0 0 8 25 8 12 16 0 0 0 13 11 1 7 20 0 59 8 8 5 0 6 7 10 132 5 0 0 19 0 0 37 0 4 24 12 1 32 132 0 4 5 7 2 8 46 132 15 89 4 3 1 46 100 57 13 132 4 0 0 24 4 0 25 1 68 132 30 0 5 23 0 30 132 37 10 45 20 43 13 78 27 5 28 132 44 9 4 132 49 32 8 10 2 0 5 3 18 16 6 8 10 3 0 128 100 11 5 27 1 0 3 70 22 3 18 132 7 0 1 71 30 20 17 11 0 0 0;
<CIRCLE 222 191 1.26134 0 7.84217e-05>; 54 5 0 0 0 3 18 35 49 3 0 0 28 125 86 51 10 0 0 17 116 125 13 1 125 6 1 5 6 3 0 14 83 91 46 4 0 0 4 12 103 125 107 23 49 52 10 14 10 18 49 74 125 125 3 2 62 71 15 6 32 21 1 3 3 58 81 5 1 2 3 0 2 94 125 20 3 1 2 0 0 14 125 114 50 5 0 0 0 18 14 26 23 3 0 0 0 3 7 9 2 2 2 0 2 4 5 0 2 5 5 1 2 0 2 3 11 17 3 3 0 0 1 3 16 12 1 0;
<CIRCLE 136 141 3.56762 0 7.75286e-05>; 2 3 0 6 116 43 0 1 23 4 0 3 87 26 13 41 27 20 8 1 0 2 63 48 0 3 9 16 17 35 58 2 4 1 18 77 116 3 3 2 115 13 6 32 92 2 33 113 20 13 73 79 3 11 116 54 0 14 115 28 5 26 102 3 14 23 115 76 41 0 0 0 116 63 23 84 37 0 0 6 19 18 106 116 35 0 3 14 4 20 116 30 2 9 30 22 58 12 8 1 15 2 0 7 25 27 8 29 42 9 1 6 37 19 3 41 48 8 1 13 31 26 11 18 11 9 25 25;
<CIRCLE 222 190 1.26134 0 7.73509e-05>; 32 5 0 0 1 8 22 27 21 0 0 0 17 125 94 38 7 0 0 18 77 102 12 1 123 2 1 6 6 1 0 15 98 54 17 2 0 0 7 23 120 97 37 12 55 86 25 32 13 11 14 33 127 127 6 3 98 55 9 2 21 19 1 7 13 89 97 6 0 1 2 0 13 127 127 27 10 3 0 0 1 19 127 127 102 23 0 0 2 36 17 25 31 6 0 0 0 3 9 6 3 3 3 0 0 5 22 1 2 4 4 0 1 1 16 10 10 13 2 1 0 0 2 7 11 9 0 0;
<CIRCLE 174 136 2.12132 0 7.6084e-05>; 0 0 10 20 4 6 10 0 0 0 15 11 1 4 14 0 30 7 11 6 0 5 5 3 137 9 0 0 0 0 0 25 0 1 8 4 0 26 137 1 1 0 3 1 3 41 137 13 41 3 2 1 30 112 63 8 137 5 0 0 3 4 0 28 3 81 117 8 0 6 42 2 28 118 17 6 38 31 73 21 37 9 2 16 137 78 15 5 137 31 6 1 13 2 0 11 3 64 42 4 1 0 0 0 69 137 18 10 24 0 0 0 33 24 6 36 137 3 0 0 101 47 14 7 12 0 0 0;
<CIRCLE 96 201 6 0 7.19359e-05>; 1 28 60 23 3 2 33 4 13 9 35 82 29 12 15 29 9 3 2 3 14 109 92 41 10 0 0 4 12 61 55 11 0 7 92 61 7 0 0 0 127 77 55 47 6 0 7 114 53 25 48 127 29 36 83 107 0 0 79 127 25 42 29 0 1 7 51 88 19 0 0 0 77 127 82 29 0 0 0 2 17 62 108 127 12 0 0 1 0 0 58 125 7 0 0 0 0 0 0 6 9 0 0 0 7 14 3 1 0 0 0 0 1 5 6 16 6 0 0 0 0 0 0 5 4 0 0 0;
<CIRCLE 173 144 3 0 6.65909e-05>; 0 0 4 22 8 35 92 0 1 1 4 7 3 28 118 5 90 5 2 2 10 56 46 12 118 2 0 0 48 7 0 18 0 24 118 59 3 16 47 0 17 118 62 8 21 24 85 12 83 38 7 25 118 69 27 9 118 47 36 8 21 12 1 8 1 11 44 18 20 32 22 1 118 118 23 6 21 2 0 2 91 43 7 25 118 4 0 1 61 42 41 23 13 0 0 0 2 0 4 41 51 18 9 1 118 5 0 4 22 1 0 1 89 5 0 10 118 1 0 3 47 3 0 4 27 2 0 6;
<CIRCLE 133 135 1.26134 0 5.9692e-05>; 4 12 1 4 92 1 0 0 12 37 27 0 0 0 6 7 5 28 63 0 0 0 23 7 3 12 75 0 0 0 19 6 9 3 2 6 122 3 1 3 81 5 5 0 0 0 52 113 13 4 9 0 0 1 155 75 0 1 9 0 0 6 155 16 21 1 0 18 82 2 2 4 155 3 0 0 0 0 7 61 134 1 0 3 4 3 119 56 0 0 13 11 3 7 114 2 17 2 0 5 46 2 0 1 155 11 0 0 0 0 0 0 149 4 2 27 15 0 0 1 0 0 38 104 16 0 0 0;
<CIRCLE 137 146 1.06066 0 5.89228e-05>; 143 5 0 0 0 0 0 0 43 1 4 44 15 0 0 0 0 0 31 139 16 0 0 0 0 0 74 123 0 0 0 0 143 14 0 4 5 0 0 0 38 6 17 143 91 0 0 0 0 0 70 143 22 0 0 0 0 2 35 78 0 0 0 0 143 12 0 1 14 0 0 0 29 4 1 38 143 6 0 0 0 0 13 42 106 1 0 0 3 3 6 7 1 0 0 1 143 16 3 3 9 0 0 0 21 6 3 44 143 2 0 0 0 0 0 12 95 4 0 0 1 2 1 1 0 2 0 0;
<CIRCLE 195 137 1.78381 0 5.51643e-05>; 104 3 0 0 43 1 0 9 3 0 0 10 134 7 0 0 92 5 0 3 40 0 0 40 33 2 1 6 2 4 8 60 114 0 0 1 46 5 0 19 4 0 0 0 134 86 19 3 130 5 0 0 38 23 50 68 44 6 2 10 5 13 21 29 90 22 45 11 13 6 0 2 0 1 80 6 44 99 68 2 8 1 77 5 2 25 134 72 3 0 71 11 0 24 62 28 31 25 91 40 7 0 0 0 0 5 134 21 0 0 1 0 0 3 134 18 0 0 2 0 3 6 134 18 0 0 0 0;
<CIRCLE 175 136 1.5 0 5.36724e-05>; 0 0 21 4 0 1 28 0 0 0 20 9 0 4 34 0 3 2 19 5 0 7 10 0 140 19 3 1 0 0 0 3 0 0 1 0 0 10 140 11 0 0 0 0 10 60 140 19 4 0 0 0 57 122 52 2 140 1 0 0 4 6 1 31 26 49 31 1 0 3 42 14 34 13 0 0 78 49 59 35 6 0 0 1 140 71 6 1 140 5 0 0 18 1 0 10 19 140 37 0 0 0 0 0 39 134 17 16 74 2 0 1 5 4 1 39 140 3 0 0 129 27 0 3 13 0 0 0;
<CIRCLE 187 115 1.06066 0 5.35997e-05>; 117 36 4 2 1 1 1 4 135 90 7 0 0 0 0 0 8 26 23 8 1 0 0 0 0 0 2 11 8 2 0 0 33 117 31 1 0 0 0 0 58 135 89 0 0 0 0 12 42 135 80 0 0 0 0 17 11 18 6 35 5 0 0 1 29 24 27 0 0 0 0 41 87 67 24 0 0 0 13 135 71 54 8 0 3 1 36 135 17 6 2 55 71 4 2 17 76 0 0 0 0 0 2 64 135 0 0 0 0 0 2 134 47 1 0 5 12 0 11 61 0 0 0 62 121 1 1 3;
<CIRCLE 121 141 1.06066 0 5.18101e-05>; 1 0 1 6 19 22 8 1 0 0 16 46 10 3 0 0 0 1 36 108 71 0 0 0 0 0 0 61 128 1 0 0 0 0 9 4 36 43 5 0 1 2 20 83 128 51 7 2 10 11 44 86 101 17 13 15 1 0 0 34 128 2 0 0 0 3 128 15 12 3 0 0 0 2 120 41 86 65 17 3 2 6 34 21 128 55 38 18 0 0 0 5 128 16 0 0 1 31 128 4 0 0 0 0 1 32 128 21 0 1 0 0 6 73 70 20 63 3 0 0 0 2 1 10 128 4 0 0;
<CIRCLE 186 116 1.5 0 5.17263e-05>; 21 7 7 24 30 2 0 1 134 72 4 1 1 0 0 1 57 48 17 11 3 0 0 0 0 0 1 18 16 1 0 0 5 23 54 49 1 0 0 0 82 134 38 0 0 0 0 26 65 134 49 3 1 0 1 54 9 14 14 79 14 0 0 4 10 3 17 4 0 4 17 16 134 24 6 0 0 0 2 134 104 18 1 7 25 1 11 134 5 3 6 102 118 1 2 9 28 0 0 0 1 7 9 16 134 0 0 0 0 0 0 131 87 0 0 5 54 5 0 46 0 3 2 46 134 5 0 0;
<CIRCLE 97 201 6 0 5.07455e-05>; 1 26 60 28 3 2 33 4 14 9 32 78 30 14 16 33 9 3 1 2 13 115 97 38 10 0 0 4 15 57 51 10 1 8 94 60 6 0 0 0 129 79 52 48 6 0 10 127 43 20 50 129 31 40 84 95 0 0 79 129 26 40 27 0 2 11 53 84 16 0 0 0 80 129 87 34 0 0 0 3 12 51 103 129 13 0 0 1 0 0 59 116 6 0 0 0 0 0 0 5 8 0 0 0 7 15 4 1 0 0 0 0 1 4 6 16 6 0 0 0 0 0 0 4 3 0 0 0;
<CIRCLE 121 116 0.891905 0 4.91081e-05>; 0 2 3 9 1 0 1 1 0 0 28 58 15 1 0 0 0 0 18 108 129 0 0 0 0 0 0 90 113 0 0 0 1 8 4 42 32 2 0 0 0 0 66 129 83 13 0 0 0 0 96 129 46 13 0 0 0 0 18 129 29 1 0 0 9 2 0 6 41 43 8 10 0 0 2 26 107 129 16 0 0 0 8 39 90 129 14 0 0 0 9 26 45 62 3 0 18 0 0 2 23 15 3 6 0 0 0 0 64 92 3 0 0 0 0 0 129 129 2 0 0 0 0 0 58 113 6 0;
<CIRCLE 188 115 0.891905 0 4.72154e-05>; 127 87 0 0 0 0 0 0 56 92 24 0 0 0 0 0 0 14 24 7 1 0 0 0 0 0 1 10 6 3 0 0 36 127 38 0 0 0 0 1 20 127 122 0 0 0 0 14 48 127 42 0 0 0 0 8 5 8 4 40 6 0 0 0 53 42 18 0 0 0 0 91 47 64 17 0 0 0 28 127 81 38 2 0 3 2 22 127 8 3 2 60 60 3 1 6 127 0 0 0 0 0 0 115 120 0 0 0 0 0 12 127 10 0 0 6 15 1 15 52 0 0 0 52 125 2 0 1;
<CIRCLE 122 116 1.26134 0 4.66945e-05>; 0 2 4 4 8 3 2 1 0 0 8 35 77 3 2 1 0 0 1 61 141 2 0 0 20 21 4 23 42 4 0 7 2 19 9 34 23 4 0 1 0 0 92 141 87 25 1 0 0 0 49 141 115 11 0 0 0 32 31 49 10 0 0 0 32 8 0 7 36 37 6 18 0 0 8 40 129 141 20 0 0 0 12 46 125 141 9 0 0 5 18 4 4 24 30 5 39 5 0 2 24 5 0 15 0 0 0 1 123 71 0 0 0 0 0 0 141 141 2 0 7 3 0 0 25 27 24 14;
<CIRCLE 134 177 1.26134 0 4.64958e-05>; 58 2 0 1 46 1 0 3 178 12 0 1 33 0 1 6 39 3 0 13 178 8 1 1 0 0 0 4 72 10 0 1 60 5 0 2 51 3 4 7 178 91 28 15 30 0 0 5 33 18 28 94 178 7 2 0 0 0 0 15 68 12 18 0 14 1 0 1 13 15 106 17 89 88 46 15 3 2 52 32 2 21 51 73 86 26 48 0 0 0 0 0 12 55 88 0 0 0 0 0 0 5 73 5 2 1 4 0 0 6 69 16 0 0 13 0 0 13 78 0 0 0 11 1 0 31 58 0;
<CIRCLE 186 52 1.78381 0 4.6312e-05>; 0 0 0 0 1 7 9 1 4 2 0 0 3 7 24 11 5 4 0 0 0 1 52 11 0 0 0 0 4 10 45 1 12 0 0 0 2 6 3 6 115 0 0 0 0 2 105 146 20 0 0 0 0 1 181 83 0 0 0 0 0 15 181 2 28 1 0 1 1 2 1 6 181 14 0 0 0 0 9 50 134 10 22 18 3 0 97 39 0 0 56 22 0 4 100 0 21 1 0 0 0 1 1 5 181 9 0 0 0 0 0 10 129 3 10 20 49 7 0 5 0 0 33 18 10 2 5 4;
<CIRCLE 187 52 2.12132 0 4.61903e-05>; 0 0 0 0 0 8 13 0 4 0 0 0 0 7 23 15 3 0 0 0 0 7 46 10 0 0 0 0 1 19 38 0 15 0 0 0 1 7 7 12 86 0 0 0 0 2 132 169 9 0 0 0 0 7 184 65 0 0 0 0 0 17 184 0 50 0 0 1 1 2 0 7 184 13 0 0 0 0 18 73 81 8 32 29 4 4 122 36 0 0 63 14 0 7 112 0 41 0 0 0 1 1 1 3 184 5 0 0 2 0 0 12 74 2 10 19 38 13 2 6 1 0 22 6 2 2 12 19;
<CIRCLE 194 137 1.5 0 4.5748e-05>; 60 2 0 0 23 1 0 9 0 0 0 7 144 16 0 0 74 3 0 5 76 2 0 15 71 5 2 2 0 0 0 73 62 0 1 3 30 4 0 13 0 0 0 2 144 79 8 0 88 4 0 0 82 43 54 42 100 15 3 2 0 3 19 49 54 11 24 9 18 5 0 2 0 3 42 3 54 104 54 0 6 2 40 1 9 53 144 53 9 0 38 7 0 5 106 67 20 17 115 39 4 0 0 0 0 5 144 18 0 0 3 0 0 6 144 9 0 0 11 1 0 0 144 25 0 0 4 0;
<CIRCLE 119 141 4.24264 0 4.37466e-05>; 0 3 7 25 24 3 0 0 0 2 5 26 93 19 1 1 3 1 2 19 144 70 3 12 22 3 4 2 9 7 25 63 0 1 111 28 13 11 5 0 1 1 104 65 71 8 17 5 36 7 12 86 144 14 6 42 44 10 32 39 9 6 67 101 0 1 144 85 33 2 0 0 12 35 144 70 12 1 0 0 48 58 82 97 32 0 0 4 37 39 70 144 15 0 1 9 0 0 7 19 83 56 3 0 57 16 22 6 11 38 13 16 42 14 8 6 15 8 2 13 12 13 6 30 48 17 2 5;
<CIRCLE 56 118 5.04538 0 4.3629e-05>; 121 7 0 0 7 6 2 14 23 2 0 2 121 50 3 7 121 0 0 0 54 6 0 7 121 0 0 0 0 0 0 16 121 4 0 0 7 3 0 27 36 3 0 7 121 87 14 8 99 0 0 0 53 31 59 61 121 1 0 0 0 0 4 54 117 24 2 2 1 1 0 14 31 23 15 89 116 50 9 1 40 65 19 29 26 17 44 35 106 34 4 1 0 0 4 19 46 29 42 16 0 0 0 0 7 12 37 121 62 0 2 0 25 104 29 26 19 0 3 0 37 104 42 0 0 0 0 0;
<CIRCLE 119 142 4.24264 0 4.31639e-05>; 0 3 7 26 22 4 0 0 0 2 4 25 89 18 2 1 3 1 2 15 139 67 3 14 23 3 3 1 9 7 28 66 0 1 134 27 11 10 5 0 1 1 133 70 65 7 16 4 40 10 17 95 139 10 5 40 46 12 39 49 8 5 61 93 0 0 139 86 40 3 0 0 16 38 139 62 11 1 0 1 45 58 79 85 24 0 0 3 33 37 64 139 18 0 0 7 0 0 4 14 78 61 4 0 56 12 12 4 11 44 16 18 42 11 5 5 16 8 2 14 12 12 4 23 50 20 2 5;
<CIRCLE 100 203 1.5 0 4.28561e-05>; 127 4 3 3 0 0 0 80 37 15 21 13 2 0 0 20 6 5 4 127 112 0 0 0 0 0 27 127 56 0 0 0 127 113 47 7 0 0 0 11 35 79 74 43 18 0 0 1 6 8 12 127 127 0 0 0 0 0 7 82 59 0 0 0 29 102 83 2 3 5 2 8 1 107 127 32 9 3 2 4 0 15 86 127 90 0 0 0 0 0 36 47 22 1 0 0 13 67 27 2 6 10 3 4 1 17 36 10 18 10 6 10 0 2 9 41 62 1 0 1 1 0 6 9 11 5 1 1;
<CIRCLE 120 116 1.06066 0 4.24286e-05>; 0 5 9 3 6 1 0 0 0 0 9 23 5 2 3 2 0 0 15 71 128 1 0 0 0 0 0 68 128 1 0 0 3 32 9 7 4 0 0 0 0 2 31 128 75 12 0 0 0 0 109 128 71 21 1 0 0 0 22 128 53 3 0 0 39 13 1 2 7 9 4 21 2 0 1 23 105 128 12 4 0 0 10 42 109 128 20 0 0 0 9 30 63 103 5 0 64 4 0 1 5 1 0 20 4 0 0 2 61 40 1 1 0 0 0 0 128 120 1 0 0 0 0 0 96 110 4 0;
<CIRCLE 101 204 1.26134 0 4.05265e-05>; 62 12 9 35 3 0 0 20 51 12 8 37 21 0 0 9 3 1 0 134 134 0 0 0 0 0 13 101 46 0 0 0 37 110 105 51 0 0 0 0 47 108 93 88 73 0 0 1 0 0 15 134 134 0 0 0 0 0 12 34 31 8 0 0 2 61 134 13 11 13 6 7 6 94 134 59 17 2 3 14 0 3 64 134 88 1 0 0 0 0 56 33 8 5 0 0 6 24 23 8 19 29 6 8 7 9 12 14 38 4 7 21 0 0 1 32 75 2 0 0 1 0 2 3 9 9 1 1;
<CIRCLE 187 53 2.52269 0 4.02437e-05>; 0 0 0 0 0 9 14 1 4 0 0 0 0 9 26 16 2 0 0 0 0 11 55 10 0 0 0 0 1 25 44 0 10 0 0 0 2 6 8 8 126 0 0 0 0 3 121 155 20 0 3 1 0 11 189 66 0 0 6 1 0 16 189 0 28 0 1 2 1 2 1 4 189 13 1 2 2 0 11 47 102 8 45 39 15 6 80 25 0 0 77 11 0 4 79 8 23 0 0 1 2 1 1 3 189 1 0 0 5 1 0 12 89 0 3 7 41 20 5 11 7 4 6 1 1 2 15 34;
<CIRCLE 121 52 2.12132 0 3.98171e-05>; 7 0 0 0 0 1 52 22 1 0 0 0 0 2 69 15 0 0 0 0 1 33 29 6 11 6 2 1 2 22 21 16 0 0 0 0 0 1 184 20 0 0 0 0 19 78 184 7 0 0 0 0 108 162 90 1 3 1 0 0 13 13 10 7 1 21 65 0 0 0 96 4 3 23 33 16 124 41 91 2 0 0 0 19 184 51 8 0 8 4 0 3 34 2 1 4 5 10 19 0 0 3 17 8 25 13 8 4 104 6 2 7 0 0 0 4 184 19 0 0 3 0 0 0 24 4 2 12;
<CIRCLE 54 117 3 0 3.97365e-05>; 77 27 3 7 21 5 1 18 2 5 3 22 130 25 0 0 12 1 0 1 76 4 0 2 123 1 0 0 0 0 0 3 97 8 0 3 19 26 6 27 3 1 0 18 130 130 16 2 5 0 0 2 63 34 117 19 95 1 0 0 0 0 68 55 102 47 1 1 6 8 0 2 8 20 8 38 130 120 19 1 5 24 54 22 30 35 130 21 14 21 8 4 1 0 91 44 41 31 7 4 1 0 0 0 1 24 17 97 130 0 0 0 61 46 58 49 59 0 0 2 62 38 14 6 4 0 0 3;
<CIRCLE 192 16 1.78381 0 3.89874e-05>; 0 2 28 0 0 3 84 0 0 2 22 0 0 9 107 0 0 2 4 0 0 6 114 0 0 0 0 0 0 7 88 0 0 33 141 0 0 1 6 0 11 86 141 0 0 1 6 1 77 114 64 0 0 2 12 5 8 1 0 0 0 8 27 2 0 6 80 4 0 40 101 0 62 45 94 1 1 19 67 44 141 91 81 1 0 0 2 47 14 8 141 6 0 3 5 2 0 5 61 9 0 12 18 1 9 12 44 6 1 7 18 9 20 40 141 13 1 2 1 6 0 9 141 13 1 2 1 0;
